           time          epoch      iteration  learning_rate   nll_joint_tr   nll_class_tr      cat_ce_tr         acc_tr
           15.2      0083/0400      0006/0090      0.01000        4.50869        4.50877        1.35976        0.59375
           15.2      0083/0400      0007/0090      0.01000        4.50956        4.50964        1.16782        0.75000
           15.3      0083/0400      0008/0090      0.01000        4.50764        4.50773        1.45056        0.62500
           15.3      0083/0400      0009/0090      0.01000        4.51027        4.51035        1.42659        0.62500
           15.3      0083/0400      0010/0090      0.01000        4.50681        4.50690        1.51926        0.65625
           15.3      0083/0400      0011/0090      0.01000        4.50664        4.50673        1.55916        0.59375
           15.3      0083/0400      0012/0090      0.01000        4.50626        4.50636        1.60891        0.50000
           15.3      0083/0400      0013/0090      0.01000        4.50802        4.50811        1.44333        0.65625
           15.3      0083/0400      0014/0090      0.01000        4.50785        4.50795        1.56753        0.53125
           15.3      0083/0400      0015/0090      0.01000        4.50821        4.50829        1.33357        0.71875
           15.3      0083/0400      0016/0090      0.01000        4.50670        4.50679        1.38625        0.59375
           15.3      0083/0400      0017/0090      0.01000        4.51149        4.51160        1.72977        0.46875
           15.3      0083/0400      0018/0090      0.01000        4.50734        4.50744        1.59915        0.56250
           15.3      0083/0400      0019/0090      0.01000        4.50857        4.50867        1.63224        0.53125
           15.3      0083/0400      0020/0090      0.01000        4.50839        4.50850        1.77186        0.40625
           15.3      0083/0400      0021/0090      0.01000        4.50853        4.50863        1.67546        0.59375
           15.3      0083/0400      0022/0090      0.01000        4.50887        4.50896        1.44430        0.56250
           15.3      0083/0400      0023/0090      0.01000        4.50788        4.50800        1.91326        0.50000
           15.3      0083/0400      0024/0090      0.01000        4.50717        4.50727        1.57682        0.59375
           15.3      0083/0400      0025/0090      0.01000        4.50929        4.50939        1.63948        0.50000
           15.3      0083/0400      0026/0090      0.01000        4.51032        4.51040        1.30278        0.68750
           15.3      0083/0400      0027/0090      0.01000        4.50643        4.50652        1.55391        0.59375
           15.3      0083/0400      0028/0090      0.01000        4.50722        4.50734        1.93623        0.43750
           15.3      0083/0400      0029/0090      0.01000        4.50753        4.50764        1.83199        0.62500
           15.3      0083/0400      0030/0090      0.01000        4.50967        4.50978        1.80042        0.46875
           15.3      0083/0400      0031/0090      0.01000        4.50859        4.50871        1.93865        0.46875
           15.3      0083/0400      0032/0090      0.01000        4.50747        4.50756        1.37520        0.68750
           15.3      0083/0400      0033/0090      0.01000        4.50728        4.50736        1.27243        0.68750
           15.3      0083/0400      0034/0090      0.01000        4.50693        4.50704        1.70258        0.50000
           15.3      0083/0400      0035/0090      0.01000        4.50735        4.50746        1.74769        0.50000
           15.3      0083/0400      0036/0090      0.01000        4.50482        4.50492        1.58816        0.53125
           15.3      0083/0400      0037/0090      0.01000        4.50754        4.50762        1.30339        0.65625
           15.3      0083/0400      0038/0090      0.01000        4.50744        4.50756        1.83991        0.37500
           15.3      0083/0400      0039/0090      0.01000        4.50785        4.50797        2.00384        0.40625
           15.3      0083/0400      0040/0090      0.01000        4.50452        4.50464        1.95042        0.46875
           15.3      0083/0400      0041/0090      0.01000        4.50610        4.50621        1.85483        0.43750
           15.3      0083/0400      0042/0090      0.01000        4.50671        4.50681        1.70637        0.46875
           15.3      0083/0400      0043/0090      0.01000        4.50400        4.50412        1.94385        0.40625
           15.3      0083/0400      0044/0090      0.01000        4.50509        4.50519        1.53755        0.62500
           15.3      0083/0400      0045/0090      0.01000        4.50716        4.50725        1.63330        0.59375
           15.3      0083/0400      0046/0090      0.01000        4.50463        4.50472        1.49446        0.50000
           15.3      0083/0400      0047/0090      0.01000        4.50575        4.50583        1.35681        0.62500
           15.3      0083/0400      0048/0090      0.01000        4.50658        4.50668        1.59768        0.56250
           15.3      0083/0400      0049/0090      0.01000        4.50641        4.50650        1.38882        0.78125
           15.3      0083/0400      0050/0090      0.01000        4.50533        4.50545        1.94054        0.62500
           15.3      0083/0400      0051/0090      0.01000        4.50630        4.50638        1.29270        0.71875
           15.3      0083/0400      0052/0090      0.01000        4.50372        4.50383        1.76027        0.50000
           15.3      0083/0400      0053/0090      0.01000        4.50539        4.50550        1.76704        0.46875
           15.3      0083/0400      0054/0090      0.01000        4.50464        4.50475        1.82047        0.43750
           15.3      0083/0400      0055/0090      0.01000        4.50359        4.50370        1.72103        0.56250
           15.3      0083/0400      0056/0090      0.01000        4.50320        4.50329        1.51418        0.56250
           15.3      0083/0400      0057/0090      0.01000        4.50388        4.50397        1.46145        0.53125
           15.3      0083/0400      0058/0090      0.01000        4.50444        4.50455        1.80804        0.53125
           15.3      0083/0400      0059/0090      0.01000        4.50606        4.50617        1.80801        0.53125
           15.3      0083/0400      0060/0090      0.01000        4.50534        4.50547        2.22434        0.46875
           15.3      0083/0400      0061/0090      0.01000        4.50791        4.50801        1.55695        0.56250
           15.3      0083/0400      0062/0090      0.01000        4.50633        4.50643        1.68816        0.62500
           15.3      0083/0400      0063/0090      0.01000        4.50845        4.50857        1.93349        0.46875
           15.3      0083/0400      0064/0090      0.01000        4.50621        4.50628        1.18180        0.81250
           15.4      0083/0400      0065/0090      0.01000        4.50731        4.50740        1.38233        0.68750
           15.4      0083/0400      0066/0090      0.01000        4.50851        4.50863        2.02303        0.40625
           15.4      0083/0400      0067/0090      0.01000        4.50605        4.50616        1.67604        0.59375
           15.4      0083/0400      0068/0090      0.01000        4.50851        4.50862        1.83528        0.62500
           15.4      0083/0400      0069/0090      0.01000        4.50745        4.50755        1.64655        0.65625
           15.4      0083/0400      0070/0090      0.01000        4.50794        4.50806        1.94735        0.43750
           15.4      0083/0400      0071/0090      0.01000        4.50620        4.50634        2.33010        0.34375
           15.4      0083/0400      0072/0090      0.01000        4.50852        4.50859        1.27355        0.62500
           15.4      0083/0400      0073/0090      0.01000        4.50605        4.50617        1.97111        0.43750
           15.4      0083/0400      0074/0090      0.01000        4.50741        4.50748        1.24928        0.78125
           15.4      0083/0400      0075/0090      0.01000        4.50836        4.50848        1.92112        0.43750
           15.4      0083/0400      0076/0090      0.01000        4.50937        4.50948        1.72819        0.59375
           15.4      0083/0400      0077/0090      0.01000        4.50658        4.50668        1.69382        0.56250
           15.4      0083/0400      0078/0090      0.01000        4.50777        4.50787        1.59980        0.50000
           15.4      0083/0400      0079/0090      0.01000        4.50763        4.50773        1.51050        0.56250
           15.4      0083/0400      0080/0090      0.01000        4.50901        4.50913        1.92919        0.46875
           15.4      0083/0400      0081/0090      0.01000        4.50784        4.50797        2.12312        0.43750
           15.4      0083/0400      0082/0090      0.01000        4.50553        4.50563        1.62140        0.62500
           15.4      0083/0400      0083/0090      0.01000        4.50871        4.50880        1.47483        0.65625
           15.4      0083/0400      0084/0090      0.01000        4.50732        4.50741        1.50698        0.59375
           15.4      0083/0400      0085/0090      0.01000        4.50790        4.50801        1.82031        0.46875
           15.4      0083/0400      0086/0090      0.01000        4.50585        4.50595        1.57622        0.56250
           15.4      0083/0400      0087/0090      0.01000        4.50608        4.50617        1.48899        0.59375
           15.4      0083/0400      0088/0090      0.01000        4.50986        4.50995        1.47067        0.50000
           15.4      0083/0400      0089/0090      0.01000        4.50755        4.50766        1.72737        0.46875
           15.4      0084/0400      0000/0090      0.01000        4.50679        4.50691        2.05422        0.40625
           15.4      0084/0400      0001/0090      0.01000        4.50802        4.50812        1.72676        0.59375
           15.4      0084/0400      0002/0090      0.01000        4.50606        4.50618        1.97136        0.40625
           15.4      0084/0400      0003/0090      0.01000        4.50746        4.50755        1.61179        0.53125
           15.4      0084/0400      0004/0090      0.01000        4.50648        4.50657        1.55962        0.62500
           15.4      0084/0400      0005/0090      0.01000        4.50656        4.50665        1.47395        0.62500
           15.4      0084/0400      0006/0090      0.01000        4.50759        4.50767        1.35272        0.68750
           15.4      0084/0400      0007/0090      0.01000        4.50797        4.50804        1.17302        0.75000
           15.4      0084/0400      0008/0090      0.01000        4.50682        4.50694        1.99876        0.53125
           15.4      0084/0400      0009/0090      0.01000        4.50773        4.50782        1.41874        0.62500
           15.4      0084/0400      0010/0090      0.01000        4.50572        4.50584        1.93290        0.50000
           15.4      0084/0400      0011/0090      0.01000        4.50608        4.50616        1.36017        0.75000
           15.4      0084/0400      0012/0090      0.01000        4.50788        4.50799        1.73473        0.65625
           15.4      0084/0400      0013/0090      0.01000        4.50864        4.50873        1.49563        0.46875
           15.4      0084/0400      0014/0090      0.01000        4.50616        4.50625        1.55689        0.50000
           15.4      0084/0400      0015/0090      0.01000        4.50782        4.50793        1.72384        0.50000
           15.4      0084/0400      0016/0090      0.01000        4.50485        4.50495        1.70297        0.43750
           15.4      0084/0400      0017/0090      0.01000        4.50862        4.50870        1.31408        0.68750
           15.4      0084/0400      0018/0090      0.01000        4.50803        4.50812        1.51049        0.59375
           15.4      0084/0400      0019/0090      0.01000        4.50564        4.50578        2.30682        0.37500
           15.4      0084/0400      0020/0090      0.01000        4.50704        4.50715        1.87673        0.46875
           15.4      0084/0400      0021/0090      0.01000        4.50819        4.50827        1.27648        0.62500
           15.4      0084/0400      0022/0090      0.01000        4.50670        4.50680        1.69189        0.53125
           15.4      0084/0400      0023/0090      0.01000        4.50823        4.50834        1.74201        0.46875
           15.4      0084/0400      0024/0090      0.01000        4.51111        4.51122        1.69136        0.56250
           15.4      0084/0400      0025/0090      0.01000        4.50645        4.50658        2.09071        0.50000
           15.4      0084/0400      0026/0090      0.01000        4.50768        4.50779        1.74685        0.50000
           15.4      0084/0400      0027/0090      0.01000        4.50698        4.50708        1.66265        0.56250
           15.5      0084/0400      0028/0090      0.01000        4.50626        4.50637        1.77111        0.56250
           15.5      0084/0400      0029/0090      0.01000        4.50865        4.50875        1.61145        0.53125
           15.5      0084/0400      0030/0090      0.01000        4.50713        4.50725        1.96243        0.53125
           15.5      0084/0400      0031/0090      0.01000        4.50510        4.50519        1.59522        0.56250
           15.5      0084/0400      0032/0090      0.01000        4.50543        4.50554        1.79087        0.56250
           15.5      0084/0400      0033/0090      0.01000        4.50758        4.50767        1.44165        0.65625
           15.5      0084/0400      0034/0090      0.01000        4.50827        4.50836        1.43126        0.68750
           15.5      0084/0400      0035/0090      0.01000        4.50712        4.50720        1.32645        0.65625
           15.5      0084/0400      0036/0090      0.01000        4.50618        4.50628        1.62172        0.53125
           15.5      0084/0400      0037/0090      0.01000        4.50657        4.50665        1.39552        0.65625
           15.5      0084/0400      0038/0090      0.01000        4.51094        4.51104        1.62227        0.62500
           15.5      0084/0400      0039/0090      0.01000        4.50837        4.50848        1.69696        0.53125
           15.5      0084/0400      0040/0090      0.01000        4.50578        4.50588        1.70357        0.50000
           15.5      0084/0400      0041/0090      0.01000        4.50507        4.50519        2.04286        0.37500
           15.5      0084/0400      0042/0090      0.01000        4.50689        4.50698        1.41398        0.62500
           15.5      0084/0400      0043/0090      0.01000        4.50736        4.50746        1.70806        0.46875
           15.5      0084/0400      0044/0090      0.01000        4.50811        4.50820        1.57433        0.46875
           15.5      0084/0400      0045/0090      0.01000        4.50642        4.50652        1.72880        0.56250
           15.5      0084/0400      0046/0090      0.01000        4.50508        4.50519        1.79330        0.56250
           15.5      0084/0400      0047/0090      0.01000        4.51002        4.51013        1.78283        0.56250
           15.5      0084/0400      0048/0090      0.01000        4.50640        4.50650        1.62987        0.53125
           15.5      0084/0400      0049/0090      0.01000        4.50912        4.50922        1.62445        0.56250
           15.5      0084/0400      0050/0090      0.01000        4.50587        4.50597        1.62138        0.56250
           15.5      0084/0400      0051/0090      0.01000        4.50894        4.50903        1.52252        0.62500
           15.5      0084/0400      0052/0090      0.01000        4.50591        4.50601        1.62315        0.59375
           15.5      0084/0400      0053/0090      0.01000        4.50999        4.51012        2.13983        0.50000
           15.5      0084/0400      0054/0090      0.01000        4.50548        4.50558        1.62376        0.53125
           15.5      0084/0400      0055/0090      0.01000        4.50711        4.50721        1.69942        0.53125
           15.5      0084/0400      0056/0090      0.01000        4.50738        4.50747        1.36982        0.65625
           15.5      0084/0400      0057/0090      0.01000        4.50865        4.50876        1.79084        0.59375
           15.5      0084/0400      0058/0090      0.01000        4.50448        4.50460        1.97250        0.34375
           15.5      0084/0400      0059/0090      0.01000        4.50513        4.50524        1.67170        0.56250
           15.5      0084/0400      0060/0090      0.01000        4.50478        4.50487        1.47471        0.62500
           15.5      0084/0400      0061/0090      0.01000        4.50406        4.50416        1.57660        0.65625
           15.5      0084/0400      0062/0090      0.01000        4.50739        4.50750        1.66408        0.50000
           15.5      0084/0400      0063/0090      0.01000        4.50479        4.50489        1.58999        0.62500
           15.5      0084/0400      0064/0090      0.01000        4.50644        4.50655        1.72916        0.46875
           15.5      0084/0400      0065/0090      0.01000        4.50554        4.50563        1.49147        0.65625
           15.5      0084/0400      0066/0090      0.01000        4.50613        4.50624        1.72618        0.46875
           15.5      0084/0400      0067/0090      0.01000        4.50735        4.50746        1.81056        0.50000
           15.5      0084/0400      0068/0090      0.01000        4.50732        4.50740        1.39813        0.68750
           15.5      0084/0400      0069/0090      0.01000        4.50742        4.50750        1.37562        0.62500
           15.5      0084/0400      0070/0090      0.01000        4.50484        4.50494        1.63098        0.59375
           15.5      0084/0400      0071/0090      0.01000        4.50552        4.50565        2.17286        0.28125
           15.5      0084/0400      0072/0090      0.01000        4.50600        4.50607        1.20381        0.81250
           15.5      0084/0400      0073/0090      0.01000        4.50441        4.50452        1.93188        0.46875
           15.5      0084/0400      0074/0090      0.01000        4.50596        4.50607        1.69178        0.50000
           15.5      0084/0400      0075/0090      0.01000        4.50499        4.50509        1.72246        0.56250
           15.5      0084/0400      0076/0090      0.01000        4.50397        4.50408        1.64699        0.50000
           15.5      0084/0400      0077/0090      0.01000        4.50548        4.50559        1.72020        0.53125
           15.5      0084/0400      0078/0090      0.01000        4.50775        4.50785        1.61106        0.53125
           15.5      0084/0400      0079/0090      0.01000        4.50624        4.50634        1.53351        0.59375
           15.5      0084/0400      0080/0090      0.01000        4.50614        4.50627        2.08396        0.40625
           15.5      0084/0400      0081/0090      0.01000        4.50716        4.50726        1.70830        0.56250
           15.5      0084/0400      0082/0090      0.01000        4.50476        4.50487        1.87878        0.46875
           15.5      0084/0400      0083/0090      0.01000        4.50542        4.50551        1.47008        0.56250
           15.5      0084/0400      0084/0090      0.01000        4.50535        4.50545        1.58736        0.56250
           15.5      0084/0400      0085/0090      0.01000        4.50744        4.50754        1.67555        0.46875
           15.5      0084/0400      0086/0090      0.01000        4.50449        4.50461        1.93903        0.46875
           15.5      0084/0400      0087/0090      0.01000        4.50692        4.50702        1.68001        0.53125
           15.5      0084/0400      0088/0090      0.01000        4.50743        4.50751        1.33712        0.62500
           15.5      0084/0400      0089/0090      0.01000        4.50538        4.50548        1.61462        0.65625
           15.6      0085/0400      0000/0090      0.01000        4.50381        4.50390        1.50661        0.56250
           15.6      0085/0400      0001/0090      0.01000        4.50703        4.50713        1.70680        0.50000
           15.6      0085/0400      0002/0090      0.01000        4.50724        4.50733        1.56709        0.46875
           15.6      0085/0400      0003/0090      0.01000        4.50577        4.50586        1.47218        0.56250
           15.6      0085/0400      0004/0090      0.01000        4.50398        4.50407        1.49723        0.62500
           15.6      0085/0400      0005/0090      0.01000        4.50677        4.50688        1.89345        0.40625
           15.6      0085/0400      0006/0090      0.01000        4.50697        4.50706        1.60277        0.56250
           15.6      0085/0400      0007/0090      0.01000        4.50450        4.50461        1.73660        0.50000
           15.6      0085/0400      0008/0090      0.01000        4.50628        4.50636        1.30469        0.62500
           15.6      0085/0400      0009/0090      0.01000        4.50568        4.50579        1.75085        0.43750
           15.6      0085/0400      0010/0090      0.01000        4.50500        4.50509        1.47721        0.59375
           15.6      0085/0400      0011/0090      0.01000        4.50642        4.50652        1.55407        0.46875
           15.6      0085/0400      0012/0090      0.01000        4.50652        4.50660        1.36045        0.68750
           15.6      0085/0400      0013/0090      0.01000        4.50427        4.50436        1.46050        0.62500
           15.6      0085/0400      0014/0090      0.01000        4.50694        4.50704        1.70259        0.56250
           15.6      0085/0400      0015/0090      0.01000        4.50721        4.50733        1.93366        0.50000
           15.6      0085/0400      0016/0090      0.01000        4.50756        4.50766        1.54723        0.56250
           15.6      0085/0400      0017/0090      0.01000        4.50628        4.50639        1.92630        0.40625
           15.6      0085/0400      0018/0090      0.01000        4.50871        4.50881        1.68836        0.59375
           15.6      0085/0400      0019/0090      0.01000        4.50658        4.50668        1.65861        0.59375
           15.6      0085/0400      0020/0090      0.01000        4.50762        4.50773        1.72708        0.50000
           15.6      0085/0400      0021/0090      0.01000        4.50880        4.50890        1.63238        0.59375
           15.6      0085/0400      0022/0090      0.01000        4.50623        4.50634        1.72232        0.46875
           15.6      0085/0400      0023/0090      0.01000        4.50614        4.50625        1.78813        0.43750
           15.6      0085/0400      0024/0090      0.01000        4.50732        4.50741        1.53321        0.59375
           15.6      0085/0400      0025/0090      0.01000        4.50736        4.50746        1.63959        0.56250
           15.6      0085/0400      0026/0090      0.01000        4.50824        4.50835        1.76512        0.53125
           15.6      0085/0400      0027/0090      0.01000        4.50804        4.50815        1.74957        0.62500
           15.6      0085/0400      0028/0090      0.01000        4.50790        4.50799        1.51236        0.65625
           15.6      0085/0400      0029/0090      0.01000        4.50921        4.50931        1.62615        0.56250
           15.6      0085/0400      0030/0090      0.01000        4.50536        4.50545        1.47172        0.65625
           15.6      0085/0400      0031/0090      0.01000        4.51132        4.51141        1.59926        0.62500
           15.6      0085/0400      0032/0090      0.01000        4.50718        4.50728        1.57718        0.56250
           15.6      0085/0400      0033/0090      0.01000        4.50837        4.50847        1.79479        0.46875
           15.6      0085/0400      0034/0090      0.01000        4.50700        4.50711        1.71185        0.56250
           15.6      0085/0400      0035/0090      0.01000        4.50716        4.50726        1.60592        0.56250
           15.6      0085/0400      0036/0090      0.01000        4.50946        4.50959        2.06571        0.37500
           15.6      0085/0400      0037/0090      0.01000        4.50803        4.50814        1.73184        0.46875
           15.6      0085/0400      0038/0090      0.01000        4.50930        4.50940        1.67926        0.46875
           15.6      0085/0400      0039/0090      0.01000        4.50874        4.50887        2.14573        0.31250
           15.6      0085/0400      0040/0090      0.01000        4.51039        4.51048        1.42455        0.65625
           15.6      0085/0400      0041/0090      0.01000        4.50724        4.50734        1.69591        0.59375
           15.6      0085/0400      0042/0090      0.01000        4.50605        4.50615        1.72055        0.56250
           15.6      0085/0400      0043/0090      0.01000        4.50966        4.50975        1.44992        0.65625
           15.6      0085/0400      0044/0090      0.01000        4.50573        4.50584        1.87967        0.46875
           15.6      0085/0400      0045/0090      0.01000        4.50825        4.50835        1.74719        0.46875
           15.6      0085/0400      0046/0090      0.01000        4.51086        4.51098        1.89072        0.46875
           15.6      0085/0400      0047/0090      0.01000        4.51083        4.51092        1.45897        0.59375
           15.6      0085/0400      0048/0090      0.01000        4.50891        4.50901        1.65715        0.62500
           15.6      0085/0400      0049/0090      0.01000        4.50856        4.50865        1.50109        0.65625
           15.6      0085/0400      0050/0090      0.01000        4.50676        4.50685        1.47948        0.71875
           15.6      0085/0400      0051/0090      0.01000        4.50631        4.50640        1.40260        0.75000
           15.6      0085/0400      0052/0090      0.01000        4.50829        4.50839        1.68791        0.43750
           15.6      0085/0400      0053/0090      0.01000        4.50733        4.50741        1.35267        0.65625
           15.6      0085/0400      0054/0090      0.01000        4.50764        4.50774        1.56773        0.59375
           15.6      0085/0400      0055/0090      0.01000        4.50684        4.50693        1.55948        0.56250
           15.6      0085/0400      0056/0090      0.01000        4.50654        4.50666        1.85935        0.43750
           15.6      0085/0400      0057/0090      0.01000        4.50656        4.50664        1.29084        0.68750
           15.7      0085/0400      0058/0090      0.01000        4.50837        4.50847        1.51802        0.59375
           15.7      0085/0400      0059/0090      0.01000        4.50841        4.50852        1.79548        0.59375
           15.7      0085/0400      0060/0090      0.01000        4.50803        4.50811        1.39649        0.68750
           15.7      0085/0400      0061/0090      0.01000        4.51072        4.51081        1.42246        0.71875
           15.7      0085/0400      0062/0090      0.01000        4.50667        4.50680        2.13092        0.34375
           15.7      0085/0400      0063/0090      0.01000        4.50941        4.50950        1.48709        0.59375
           15.7      0085/0400      0064/0090      0.01000        4.50953        4.50965        2.00752        0.43750
           15.7      0085/0400      0065/0090      0.01000        4.50804        4.50813        1.43546        0.68750
           15.7      0085/0400      0066/0090      0.01000        4.50717        4.50728        1.75677        0.40625
           15.7      0085/0400      0067/0090      0.01000        4.50983        4.50992        1.40577        0.75000
           15.7      0085/0400      0068/0090      0.01000        4.50753        4.50764        1.73822        0.43750
           15.7      0085/0400      0069/0090      0.01000        4.51018        4.51027        1.58378        0.62500
           15.7      0085/0400      0070/0090      0.01000        4.50815        4.50827        1.88682        0.40625
           15.7      0085/0400      0071/0090      0.01000        4.50742        4.50753        1.71459        0.62500
           15.7      0085/0400      0072/0090      0.01000        4.50837        4.50847        1.64383        0.59375
           15.7      0085/0400      0073/0090      0.01000        4.51105        4.51115        1.62863        0.59375
           15.7      0085/0400      0074/0090      0.01000        4.50829        4.50838        1.31948        0.68750
           15.7      0085/0400      0075/0090      0.01000        4.50876        4.50885        1.55792        0.56250
           15.7      0085/0400      0076/0090      0.01000        4.50780        4.50791        1.80517        0.53125
           15.7      0085/0400      0077/0090      0.01000        4.50600        4.50611        1.71818        0.43750
           15.7      0085/0400      0078/0090      0.01000        4.50941        4.50949        1.40299        0.56250
           15.7      0085/0400      0079/0090      0.01000        4.50820        4.50830        1.62601        0.53125
           15.7      0085/0400      0080/0090      0.01000        4.50829        4.50840        1.80577        0.50000
           15.7      0085/0400      0081/0090      0.01000        4.50723        4.50734        1.80419        0.43750
           15.7      0085/0400      0082/0090      0.01000        4.50766        4.50776        1.72415        0.50000
           15.7      0085/0400      0083/0090      0.01000        4.50811        4.50821        1.55495        0.46875
           15.7      0085/0400      0084/0090      0.01000        4.50598        4.50607        1.53942        0.56250
           15.7      0085/0400      0085/0090      0.01000        4.51000        4.51009        1.53243        0.65625
           15.7      0085/0400      0086/0090      0.01000        4.50784        4.50796        1.89484        0.46875
           15.7      0085/0400      0087/0090      0.01000        4.50717        4.50729        1.92111        0.46875
           15.7      0085/0400      0088/0090      0.01000        4.50750        4.50758        1.29373        0.65625
           15.7      0085/0400      0089/0090      0.01000        4.50776        4.50784        1.33083        0.65625
           15.7      0086/0400      0000/0090      0.01000        4.50967        4.50977        1.57575        0.56250
           15.7      0086/0400      0001/0090      0.01000        4.50583        4.50593        1.67871        0.56250
           15.7      0086/0400      0002/0090      0.01000        4.50812        4.50822        1.66648        0.50000
           15.7      0086/0400      0003/0090      0.01000        4.50740        4.50750        1.58823        0.59375
           15.7      0086/0400      0004/0090      0.01000        4.50981        4.50990        1.42134        0.59375
           15.7      0086/0400      0005/0090      0.01000        4.51062        4.51073        1.78473        0.46875
           15.7      0086/0400      0006/0090      0.01000        4.50802        4.50813        1.89464        0.34375
           15.7      0086/0400      0007/0090      0.01000        4.51018        4.51027        1.52243        0.53125
           15.7      0086/0400      0008/0090      0.01000        4.50738        4.50747        1.58138        0.56250
           15.8      0086/0400      0009/0090      0.01000        4.50927        4.50936        1.59130        0.59375
           15.8      0086/0400      0010/0090      0.01000        4.50945        4.50953        1.36870        0.62500
           15.8      0086/0400      0011/0090      0.01000        4.50782        4.50792        1.48138        0.62500
           15.8      0086/0400      0012/0090      0.01000        4.50922        4.50930        1.30260        0.68750
           15.8      0086/0400      0013/0090      0.01000        4.51008        4.51017        1.56134        0.56250
           15.8      0086/0400      0014/0090      0.01000        4.50795        4.50809        2.21238        0.46875
           15.8      0086/0400      0015/0090      0.01000        4.50730        4.50740        1.59426        0.59375
           15.8      0086/0400      0016/0090      0.01000        4.51140        4.51149        1.60780        0.50000
           15.8      0086/0400      0017/0090      0.01000        4.50803        4.50813        1.56584        0.62500
           15.8      0086/0400      0018/0090      0.01000        4.51017        4.51029        1.98550        0.46875
           15.8      0086/0400      0019/0090      0.01000        4.51071        4.51080        1.51989        0.56250
           15.8      0086/0400      0020/0090      0.01000        4.50865        4.50873        1.28272        0.68750
           15.8      0086/0400      0021/0090      0.01000        4.50995        4.51005        1.48575        0.71875
           15.8      0086/0400      0022/0090      0.01000        4.50686        4.50695        1.44172        0.65625
           15.8      0086/0400      0023/0090      0.01000        4.50955        4.50964        1.45447        0.65625
           15.8      0086/0400      0024/0090      0.01000        4.50942        4.50953        1.81117        0.43750
           15.8      0086/0400      0025/0090      0.01000        4.50941        4.50951        1.64440        0.59375
           15.8      0086/0400      0026/0090      0.01000        4.50832        4.50841        1.48544        0.62500
           15.8      0086/0400      0027/0090      0.01000        4.51004        4.51014        1.69703        0.50000
           15.8      0086/0400      0028/0090      0.01000        4.51085        4.51093        1.42984        0.56250
           15.8      0086/0400      0029/0090      0.01000        4.50893        4.50902        1.41056        0.68750
           15.8      0086/0400      0030/0090      0.01000        4.50927        4.50937        1.57776        0.46875
           15.8      0086/0400      0031/0090      0.01000        4.51030        4.51039        1.54207        0.56250
           15.8      0086/0400      0032/0090      0.01000        4.51055        4.51063        1.31612        0.81250
           15.8      0086/0400      0033/0090      0.01000        4.51017        4.51026        1.46803        0.68750
           15.8      0086/0400      0034/0090      0.01000        4.50839        4.50851        1.94802        0.53125
           15.8      0086/0400      0035/0090      0.01000        4.50935        4.50945        1.55925        0.50000
           15.8      0086/0400      0036/0090      0.01000        4.50964        4.50974        1.70123        0.56250
           15.8      0086/0400      0037/0090      0.01000        4.51023        4.51034        1.79217        0.43750
           15.8      0086/0400      0038/0090      0.01000        4.50719        4.50728        1.47936        0.56250
           15.8      0086/0400      0039/0090      0.01000        4.50843        4.50854        1.85525        0.53125
           15.8      0086/0400      0040/0090      0.01000        4.50836        4.50846        1.66829        0.50000
           15.8      0086/0400      0041/0090      0.01000        4.50956        4.50964        1.35122        0.65625
           15.8      0086/0400      0042/0090      0.01000        4.50767        4.50776        1.47629        0.53125
           15.8      0086/0400      0043/0090      0.01000        4.51085        4.51095        1.56247        0.53125
           15.8      0086/0400      0044/0090      0.01000        4.50816        4.50825        1.48039        0.62500
           15.8      0086/0400      0045/0090      0.01000        4.50863        4.50872        1.47555        0.56250
           15.8      0086/0400      0046/0090      0.01000        4.50797        4.50810        2.07550        0.34375
           15.8      0086/0400      0047/0090      0.01000        4.50765        4.50775        1.61954        0.59375
           15.8      0086/0400      0048/0090      0.01000        4.50892        4.50901        1.52308        0.62500
           15.8      0086/0400      0049/0090      0.01000        4.50791        4.50799        1.31595        0.68750
           15.8      0086/0400      0050/0090      0.01000        4.50678        4.50689        1.75606        0.46875
           15.8      0086/0400      0051/0090      0.01000        4.50982        4.50992        1.74144        0.46875
           15.8      0086/0400      0052/0090      0.01000        4.50898        4.50908        1.66769        0.65625
           15.8      0086/0400      0053/0090      0.01000        4.50865        4.50874        1.55561        0.59375
           15.8      0086/0400      0054/0090      0.01000        4.51126        4.51136        1.63313        0.56250
           15.8      0086/0400      0055/0090      0.01000        4.50923        4.50936        2.00258        0.34375
           15.8      0086/0400      0056/0090      0.01000        4.50739        4.50750        1.78260        0.56250
           15.8      0086/0400      0057/0090      0.01000        4.50883        4.50894        1.69019        0.56250
           15.8      0086/0400      0058/0090      0.01000        4.50907        4.50916        1.43885        0.65625
           15.8      0086/0400      0059/0090      0.01000        4.50693        4.50703        1.69019        0.56250
           15.8      0086/0400      0060/0090      0.01000        4.50929        4.50938        1.46077        0.65625
           15.8      0086/0400      0061/0090      0.01000        4.51005        4.51013        1.38373        0.59375
           15.8      0086/0400      0062/0090      0.01000        4.50959        4.50969        1.67802        0.56250
           15.8      0086/0400      0063/0090      0.01000        4.50892        4.50901        1.42430        0.53125
           15.8      0086/0400      0064/0090      0.01000        4.50990        4.50999        1.49470        0.71875
           15.8      0086/0400      0065/0090      0.01000        4.51076        4.51087        1.71521        0.56250
           15.8      0086/0400      0066/0090      0.01000        4.51069        4.51078        1.48888        0.59375
           15.8      0086/0400      0067/0090      0.01000        4.50927        4.50937        1.50415        0.53125
